from,to,distance
19584,16245,78.9
12110,5241,57.2
15883,13127,23.2
10933,12814,42.1
2792,14997,44.1
3256,5776,39.4
11610,838,38.2
6631,14344,76.7
12759,16191,69.2
12804,3128,59.5
12929,5305,65.8
12535,6140,20.7
2726,2273,85.7
1233,4726,38.0
2758,12210,15.0
10711,416,50.5
16368,17395,80.7
9795,18779,15.3
17356,13155,87.6
15501,19015,64.9
14709,12066,61.2
13989,9885,61.3
1068,5063,48.0
15182,16157,12.0
1475,17493,61.5
13200,7709,12.9
1104,11382,96.8
7593,18813,36.6
16520,18427,19.6
13230,13037,35.2
13019,17006,72.8
9755,16974,58.2
5165,11444,99.6
11308,12528,71.2
18844,3345,37.6
18212,19606,22.3
12993,4582,28.8
12718,19471,29.9
4986,6296,56.7
10329,11142,59.0
8465,3796,28.1
18164,299,23.7
5675,8686,73.7
559,8442,52.9
721,614,30.4
9546,3448,72.3
16928,6778,26.5
7985,15715,83.2
17214,2383,80.0
10456,12056,44.4
7013,12321,27.2
844,8015,35.3
8100,1438,98.5
16143,1115,22.7
592,1987,58.2
6231,7036,36.4
3970,1583,91.2
18211,7118,86.1
3207,16047,60.3
7298,2902,62.2
15015,14276,15.1
11567,15045,50.7
4343,728,98.0
9804,10204,59.1
5480,7959,81.3
11089,12861,38.5
6257,8590,74.6
2831,18167,56.5
17861,2703,50.4
9288,10891,12.4
10178,6088,73.3
18265,8779,77.2
4290,3175,10.2
15745,6390,87.1
17757,19162,87.6
16868,14706,12.5
9237,16710,74.2
4361,7163,66.1
4447,10994,54.9
9725,15437,57.0
15526,12309,14.1
15754,9640,83.3
14792,6590,30.9
10428,12681,82.5
5935,17531,71.8
14381,12641,71.5
10231,7861,16.7
19062,11574,14.9
3548,14841,98.8
289,23,77.5
16565,16836,97.5
5506,13024,55.1
3971,9997,43.2
64,7632,40.2
18065,16236,43.7
15960,6329,36.7
14891,8257,82.4
17101,10338,94.2
16122,5312,66.5
8620,16714,76.5
5778,1104,84.0
3365,11449,94.4
239,531,16.4
9436,19796,82.5
17573,2587,55.4
9717,11374,53.0
3583,19635,87.8
17050,6579,9.8
17479,15800,34.4
3306,9281,18.1
18685,14340,67.2
7899,2295,37.1
4624,3893,57.0
1165,2340,12.4
8674,4897,39.9
16180,19419,14.9
9022,19351,68.7
3759,15997,28.9
17141,5170,78.3
4570,6626,88.2
13764,4509,89.3
11229,3111,52.6
997,7130,74.1
18575,4910,81.9
17537,13677,80.9
797,15955,63.8
12317,16712,14.3
18298,5544,47.3
2502,1573,5.5
19400,16097,39.3
18167,1892,47.0
17884,18649,56.8
9234,3982,64.6
14956,14919,86.2
18563,7404,86.3
4741,12586,51.0
19173,10932,19.2
19871,13278,95.4
7112,11491,50.3
10757,3559,66.0
3607,17877,32.7
19665,18057,22.3
5508,16237,80.6
18993,9120,57.0
16092,19294,41.3
7246,19251,78.5
19861,2859,50.7
17318,4490,65.5
19933,3826,88.6
11629,9232,36.7
17888,4149,41.1
3003,4478,96.7
10292,15203,81.0
6063,8724,74.5
5332,6259,80.2
4743,17013,19.3
5106,1228,26.1
16315,8318,67.1
7099,5931,84.0
14103,12004,39.3
9827,2637,39.3
3279,15396,45.6
11950,19328,77.0
121,1047,28.0
16068,13570,76.9
7052,1242,20.1
2058,6717,79.4
1498,6156,52.1
9527,731,69.2
18129,13738,33.9
5729,11860,85.9
12598,6328,6.2
4400,13619,11.1
13682,16180,50.0
8552,3647,58.3
9721,16515,94.9
15139,2737,13.7
12611,11127,39.5
10795,14692,68.9
15272,1485,88.7
16345,17966,50.1
859,16558,79.1
13608,19106,76.5
9063,2939,89.1
2090,958,93.2
3773,17690,55.4
2656,3519,86.5
9386,5056,84.4
515,2231,8.2
11355,16883,97.4
17136,10868,20.2
15255,3154,48.4
5057,6844,44.1
18158,3934,67.8
4788,14155,84.0
13475,8493,59.9
16768,12921,74.7
18326,15293,69.4
10821,4443,77.5
9338,688,75.8
814,5440,67.4
15078,2935,62.3
10000,6736,61.8
9766,19749,22.8
7434,8996,31.4
16125,4250,49.4
5597,11037,34.3
19385,18608,45.0
19852,19585,88.8
15660,13009,33.4
10247,3028,54.3
377,18464,50.8
12071,2880,76.8
15691,6179,46.2
1524,7615,25.3
2010,10236,46.2
17708,3507,13.4
9067,4131,7.5
12633,18644,77.1
8152,13155,66.4
12009,17969,57.9
15898,11964,32.1
3777,12012,76.7
6759,13607,31.2
14538,6432,87.8
3042,12483,34.9
9237,12838,90.7
17739,10549,92.2
6614,19164,80.9
692,11633,86.3
12112,4797,7.9
15029,12951,92.5
15669,12713,89.4
19293,486,79.9
19156,14355,35.3
9758,1097,58.5
18876,18566,7.3
12422,7296,61.2
10581,19048,93.7
3091,6797,12.3
7133,10981,97.9
17879,2431,87.7
3187,14830,37.2
6297,7717,14.9
18224,8512,64.0
15820,3164,97.0
12191,19184,91.6
5358,1715,47.2
13855,2070,25.0
1479,1160,39.5
3842,10615,70.4
2330,18341,68.8
13386,13808,93.9
9038,9543,80.2
342,9036,67.1
6680,10201,75.2
3225,17187,32.3
3563,11441,8.3
16105,16035,18.4
124,7293,35.3
18468,14781,59.0
13650,19209,94.5
1421,15708,51.2
13663,1506,83.5
18358,18088,72.1
525,5789,48.4
9641,8054,31.7
8264,17109,60.6
10634,11505,85.9
12509,7871,39.6
18867,10822,33.1
6802,10030,42.1
1027,8680,24.5
14827,19104,54.4
1178,16798,81.5
3654,3545,23.8
7316,13030,74.6
14389,11309,95.7
19683,18597,12.5
369,4314,91.1
5319,12278,7.4
18734,15256,88.8
17247,14961,38.6
12266,17915,44.4
2785,13217,68.1
14607,4290,8.9
7003,14457,34.7
13336,6133,67.4
6246,16039,96.0
8771,10702,9.4
2938,15929,23.9
7042,14482,75.3
10205,18463,80.4
12466,6957,44.7
15186,4675,41.0
11398,8231,16.7
15347,6216,83.2
7790,6526,53.2
13872,15684,58.3
19980,2496,45.0
5794,5990,37.2
13406,6639,74.2
7646,11266,90.7
10856,8576,60.0
5508,3495,37.0
1777,17425,81.4
17301,8123,49.9
1535,7004,29.3
488,8357,9.4
16865,5935,34.6
14326,16138,41.0
364,17915,60.0
58,17090,22.4
19806,15954,97.3
11902,1207,5.2
7919,10592,86.8
13803,6621,79.1
12595,4875,15.2
19812,7987,38.1
4306,2508,79.4
13576,14362,82.1
9529,6785,96.1
16749,5499,7.2
39,19240,54.1
13345,6334,92.7
12828,14632,91.4
8086,2711,73.9
8149,7521,49.1
3261,11170,93.6
12584,11047,52.0
6389,11389,10.0
5791,981,51.6
6697,3823,37.8
5780,17883,6.2
6696,11932,20.9
14229,6911,92.4
6753,12685,11.7
18666,15626,64.3
13185,14035,36.6
10336,13654,44.4
145,19979,82.1
8539,18850,6.4
18622,1572,37.7
11326,6842,31.2
18973,18048,88.7
11372,19984,82.0
15368,12563,57.3
1907,14434,83.8
14862,9236,66.4
9202,2660,38.4
1072,17429,20.1
15359,19929,10.8
13707,17924,18.4
9600,8481,68.0
17525,3755,96.5
7014,19029,97.5
15254,19568,43.5
6608,13252,43.8
15642,4629,31.8
16280,10674,11.9
5573,10131,90.3
7292,4458,40.6
5854,12816,41.8
3857,9726,26.2
12693,5459,96.0
4215,573,91.3
16121,10865,35.7
7910,4675,82.5
18542,3630,30.1
1317,12900,51.9
1480,5373,10.2
11892,4185,56.1
14153,5016,93.0
11130,10195,34.2
19017,16238,99.7
10740,19542,92.8
12393,1344,14.5
18726,10849,67.2
5352,12925,91.5
18970,1770,77.2
16091,14333,98.4
14691,10100,99.4
375,17493,56.6
3755,3757,41.5
3343,14538,66.8
2687,5404,31.1
2910,14133,55.4
7494,13994,50.2
14271,10796,13.0
14307,16073,11.6
13572,7572,8.0
7762,6026,55.4
12591,17898,92.6
14945,17732,90.6
11370,3988,23.4
14001,889,73.7
3679,2949,87.4
14613,15624,51.9
4557,235,65.2
17311,3773,40.3
14708,16416,60.9
15393,15298,98.4
151,19837,76.7
8142,16320,99.3
15010,17994,93.7
4249,16328,45.5
7957,9054,44.3
5792,5424,47.9
4684,7152,33.1
2662,10509,47.8
13928,15421,63.3
11245,16022,94.6
5240,1106,18.8
7694,9453,22.5
8615,19584,53.3
2608,16652,41.9
1408,11790,47.8
11096,1827,18.5
8527,9968,76.1
4451,11239,68.9
2273,2449,81.2
19361,7430,53.1
13035,8350,86.1
4686,12008,35.2
9012,1138,30.8
3972,12892,82.2
202,8955,54.4
18684,11796,6.5
6173,17277,82.2
5490,11947,9.8
1867,86,54.2
11441,291,37.0
4946,3521,39.4
10437,19136,97.7
15414,17943,95.9
13608,5844,89.4
9828,16228,66.8
4089,3338,80.0
5040,6412,26.8
210,5135,18.1
8825,14789,62.8
8638,8068,74.2
19603,4601,83.7
15510,6000,79.2
18850,6289,6.9
6211,4056,76.6
5801,19804,79.4
2132,1984,85.5
9783,5959,90.1
8241,15415,71.7
17886,6598,9.9
15319,4452,17.1
15450,1987,69.1
5572,16472,80.3
12297,119,32.2
2784,16862,72.4
2071,1443,34.4
13174,13993,78.0
13344,12518,19.7
16114,6883,18.2
11969,9039,81.5
8967,16320,60.2
2740,16073,72.2
18479,5910,19.0
5157,13720,89.9
11562,633,94.9
18729,10045,89.3
17127,15291,68.0
4644,8016,97.2
113,7016,68.7
880,766,82.9
311,5130,11.0
17109,8550,88.3
5299,860,79.7
4369,12932,83.5
1607,8159,82.7
1415,2111,96.4
358,12293,26.2
8771,19212,59.8
902,6434,8.8
5889,16800,68.5
10587,8363,17.7
11248,15370,89.3
15176,18105,17.4
2437,6649,94.7
3621,16833,12.8
11107,3984,12.1
6196,5799,92.6
17984,17012,28.2
19815,1340,63.2
6337,10802,38.2
5343,5624,21.8
778,12632,28.3
11353,11472,43.8
8173,4193,65.0
12143,7747,42.7
18709,16536,72.2
15377,7175,62.0
5533,4079,77.1
13634,1083,78.0
6286,11870,9.9
7725,320,71.3
8492,18530,44.3
3995,443,76.2
18658,8046,63.6
13066,7229,62.2
3649,5605,64.4
6521,7099,43.4
3096,3161,89.0
19092,8017,79.4
12029,14301,8.4
5986,17605,75.1
4780,14065,44.5
10817,5780,48.6
11304,13917,7.1
15410,19242,78.5
2347,1511,59.5
9860,13532,62.0
13913,9921,23.8
10504,16826,30.6
19272,2974,56.8
7649,9949,17.4
15569,2380,72.4
12992,8242,65.6
5903,6916,77.5
5626,14358,77.4
16425,14697,46.7
1223,8900,59.0
412,18054,42.2
12397,12710,66.8
3643,17406,64.2
18100,8710,90.5
13048,6868,43.3
1606,19349,18.5
2285,8275,69.5
4671,2643,53.2
11022,17694,71.0
17456,19456,73.3
11190,4379,63.2
10681,9521,20.4
11046,3907,77.0
9296,16639,26.9
13990,496,57.9
6826,5002,51.0
12027,17457,71.3
11586,17543,72.6
6654,1439,61.4
9128,9375,77.1
14945,16935,98.3
10707,3104,40.3
17028,10147,8.1
18167,18992,75.4
10473,8139,62.4
6780,8282,55.1
11847,14318,86.9
6125,18101,82.2
10473,12417,64.0
19878,8460,9.0
4919,13307,92.7
11261,4070,19.3
115,1831,95.3
17265,10342,13.9
1054,4741,60.2
12158,8647,12.2
13363,8350,55.3
6159,4003,42.7
19532,8024,87.7
16771,8118,66.2
19790,559,39.6
12508,12778,73.7
5974,7534,89.7
13004,7545,45.1
16263,3888,67.8
6630,2637,69.7
15077,1576,86.5
15711,1754,86.9
8546,16898,35.4
15927,3439,91.1
337,919,91.8
10648,16391,86.0
12654,12724,94.4
14566,17282,82.0
3597,11700,65.4
16632,14143,89.2
18472,12978,30.3
9061,9752,94.0
17690,8610,47.6
2560,13549,81.9
8271,12947,11.5
11334,16917,91.2
8655,1822,58.5
8380,17699,33.2
19484,12053,86.6
5523,11228,89.0
12163,19142,33.5
13326,32,15.4
12537,4272,49.1
2545,5408,63.9
9920,15070,29.6
17251,12747,52.9
7163,3024,17.7
10427,18891,78.3
12094,7909,57.5
3242,15153,8.4
14387,5195,64.8
1319,17370,45.3
5419,16020,11.2
19453,18802,40.2
3713,16665,54.1
15140,13503,54.7
9548,10047,68.6
8820,8503,51.8
17538,2235,92.4
4528,1483,34.8
7888,58,32.2
9276,9847,48.4
17322,15630,60.0
10791,4239,49.7
7312,18596,57.6
10630,9148,34.7
11497,6068,73.5
11775,1593,74.4
6282,3659,71.6
13782,17538,66.5
15553,10222,61.5
7951,12808,50.3
816,4244,74.7
9936,1330,57.5
13152,11158,66.2
10301,14979,50.2
14811,17372,33.9
597,8307,71.3
15646,15482,36.6
17325,19995,55.3
338,17859,55.8
13636,15007,11.6
1338,1074,78.1
4077,11090,96.0
12886,5528,61.5
16687,12336,41.6
19574,13527,33.0
3103,12963,70.2
9215,4461,21.1
16508,11822,58.5
19928,5454,29.6
19288,17929,60.7
15775,8691,83.9
2336,6857,18.7
1755,3372,24.8
12188,11152,29.0
9453,9235,58.7
19945,6477,79.7
11269,13215,35.9
8970,6959,66.0
13153,4549,59.1
12355,5794,42.4
3017,7752,61.3
4476,445,49.8
13290,2717,17.8
14642,13859,82.3
13280,14884,23.5
17452,9108,58.3
680,11255,77.3
15874,7672,71.2
11926,6909,82.4
1084,968,85.3
7781,6879,61.5
15104,7078,85.5
8149,15909,6.9
4632,15719,22.7
6007,10100,97.3
9694,15217,30.3
3635,9173,90.6
6629,10397,89.2
13582,3525,61.7
17035,2388,36.6
11036,51,83.2
12602,1606,77.4
1092,17134,62.8
13392,5617,99.1
5368,9134,61.5
5211,6227,5.5
5740,541,64.2
16665,19602,85.0
4661,5527,69.7
18988,16770,80.6
1414,18289,77.7
13651,16927,77.5
3697,18612,10.0
6446,10102,86.8
4812,10055,21.4
675,8163,89.9
1027,11976,75.5
13011,19171,25.3
5038,8856,31.6
12095,15293,72.8
2302,1043,70.8
7259,13201,15.4
6930,8279,63.1
2037,304,97.3
18165,11181,57.9
15433,4148,29.5
8347,18367,25.7
1167,264,45.0
5851,19611,8.9
18298,17474,78.5
15554,16677,37.3
12316,14462,85.1
13069,19534,24.2
13538,5558,95.6
19786,5871,14.1
19292,16643,68.1
6173,6301,44.7
4360,9954,64.1
2952,7533,68.1
2681,17769,59.1
10860,2322,9.7
14195,17234,33.1
5683,15467,16.9
5781,5460,98.4
3809,14586,69.4
193,107,77.4
3717,18272,36.3
4364,4466,42.5
6697,12519,59.7
9701,10494,54.0
9557,19862,57.3
3332,12250,84.1
852,19035,11.8
7290,4964,14.4
3936,6777,70.1
7510,13519,83.4
12615,5768,77.7
12872,11670,20.6
19522,127,79.9
8284,16144,68.4
14787,6599,29.3
1684,2115,9.5
9841,4189,96.4
12034,8159,68.8
13410,16133,12.8
19645,7055,53.1
19532,11881,17.2
18968,4503,64.3
1616,15909,61.6
16687,10230,21.1
4568,18425,7.9
17860,12384,6.7
2076,11367,60.6
15533,14381,53.3
1169,8989,24.0
14727,7950,92.4
1946,8793,30.1
6013,9768,28.6
15161,49,74.6
3588,10042,22.9
7837,11420,32.4
11279,1486,35.0
19975,15167,36.5
11956,17665,33.9
5210,16420,25.6
11294,7403,75.4
19349,12995,18.2
14622,3638,50.7
8496,9499,50.5
6697,11276,30.5
14787,4282,10.3
15058,18087,81.8
8150,9654,97.4
8730,10659,49.5
18755,5673,7.1
14799,16433,19.4
15320,18970,50.0
14220,6132,72.9
11648,5572,74.3
9496,16497,45.8
2514,12620,53.8
4473,2719,42.1
18243,19687,70.6
12026,6011,45.6
17892,2770,9.4
15218,2897,44.9
3738,1627,79.0
523,14875,8.3
15953,18979,52.6
5915,12232,99.8
16634,685,93.5
15002,802,34.3
7537,4906,89.8
4399,9785,51.5
13727,13671,64.2
10956,12285,59.4
14918,5373,60.8
4491,8674,48.0
13379,5988,24.1
18928,1675,26.0
12896,16787,19.2
303,19207,72.9
8549,8010,81.5
1754,9053,41.2
472,1747,30.8
18020,17497,11.4
15662,6017,56.7
9394,15869,57.2
3870,17665,85.3
18928,3261,80.9
9584,13526,9.6
17653,14574,71.8
2968,11574,64.0
10919,18234,28.3
5771,14654,21.1
1659,16983,59.9
19828,18391,19.4
12543,13188,22.6
13016,16445,57.2
6136,10167,32.0
4382,19501,18.6
3472,11018,66.9
19993,5336,99.9
12996,445,27.9
17768,8554,86.6
18312,17927,70.2
18513,9456,15.8
5892,12107,75.1
17982,16286,19.0
3675,14686,89.5
6540,17750,12.3
13122,15737,17.7
15422,10646,31.6
14078,2297,81.4
12509,14783,39.4
10966,13780,15.4
18875,12672,66.0
3572,4438,91.0
11659,1641,94.4
8098,541,82.7
4840,7169,63.2
174,7494,58.6
4073,790,25.5
17310,7219,59.2
17867,1216,24.0
210,17734,69.7
15792,17507,85.8
7341,2236,5.6
1850,4108,75.6
3342,18993,98.6
19016,2488,46.6
18381,12551,6.6
10564,7121,6.9
2761,1691,10.9
9276,4314,33.7
9147,16270,11.3
15325,12726,81.5
1568,14058,12.3
13232,8457,45.2
11955,7352,41.6
589,3938,84.2
12209,15925,81.8
10460,12017,65.4
2738,19526,5.5
14832,14173,56.6
19479,14800,29.9
10743,15541,30.9
5593,8472,8.6
13483,7543,56.0
3929,7051,30.9
12946,2080,73.8
19439,200,37.5
16247,12450,39.1
187,9264,81.3
15163,16081,50.7
11266,1823,70.3
4460,8593,48.3
12996,16368,93.0
16350,5130,82.8
10038,7051,32.2
19242,17240,87.0
306,8925,87.6
10039,9483,54.4
1152,3036,50.9
6417,6816,90.7
15154,4445,55.2
9741,10900,7.7
4180,1733,75.0
15288,6542,9.9
14239,303,35.4
15168,9593,73.0
8547,1248,99.3
10643,19740,59.8
6088,9551,9.8
4295,1173,59.1
14244,12602,39.0
175,15523,29.9
15462,18936,17.5
3142,416,69.7
3823,7430,11.8
17822,1019,99.2
14664,10206,40.9
6262,7656,93.5
897,3476,53.3
16599,17595,72.5
1920,16033,39.1
5534,19082,64.6
3412,9059,7.4
17524,19751,53.7
683,2303,43.8
17349,819,61.6
9942,5890,46.1
12314,325,20.4
17162,17464,69.0
3932,10029,91.4
7551,12016,93.9
736,10999,81.5
12929,7463,8.7
12956,7172,36.4
15935,2067,67.1
15211,13179,69.1
7064,11916,86.2
18717,14540,33.4
5253,19683,85.7
7065,229,25.6
12187,10662,33.8
4725,1856,37.2
14783,8235,37.9
15137,3737,42.1
18146,1134,16.0
2724,1340,33.6
14897,19324,79.3
15262,15488,26.5
3353,5140,96.9
13186,18427,74.5
4349,15373,61.0
6121,15564,76.2
8526,7901,53.6
2579,1300,77.8
18697,13707,60.0
17203,1156,25.0
10801,990,90.2
14701,348,30.2
17640,16355,19.8
13246,6988,37.4
13378,7403,98.9
12662,6904,8.0
11212,10640,92.3
5561,360,23.9
7596,18787,41.1
16239,6681,15.4
17763,7272,95.5
4824,9021,36.4
5744,6413,65.9
2428,10756,58.6
2721,19134,96.1
879,3738,56.0
13204,12636,51.8
538,6637,53.8
16325,2816,83.0
12194,3965,16.6
8118,5016,79.8
10502,17455,61.0
5670,7545,95.5
10392,18597,7.6
19896,17308,94.5
6124,11507,91.3
16684,7304,18.0
2195,9007,21.3
7250,10604,11.4
9869,16313,96.9
12229,14396,61.3
4004,1324,75.6
10462,7897,82.0
7852,13852,17.0
10364,19486,82.7
7634,2342,64.3
10269,18002,50.9
2092,13842,70.6
5323,13396,42.5
9683,2364,86.6
10646,14761,50.0
15708,4828,88.2
407,8576,25.1
3709,9470,86.1
2281,13446,53.2
15390,17635,84.5
19111,5116,50.6
8538,2851,76.4
16655,12990,34.4
12156,15620,70.6
18314,13930,94.5
13352,14849,44.6
12736,13523,53.0
471,4741,65.8
18980,9971,53.5
13709,5261,98.8
4130,7572,61.0
19755,3255,64.2
11280,17054,84.1
11218,18781,98.0
10559,7283,98.3
12918,16052,61.1
16010,11541,97.7
2887,19763,40.9
16427,14364,89.0
7984,12765,57.2
19579,8188,79.0
7259,13175,71.9
17185,19265,49.8
19101,2680,38.5
19875,15681,72.9
15475,2037,63.7
19582,7331,88.7
18855,9940,97.9
2208,18619,25.8
17843,13961,91.7
6798,11973,37.7
521,16290,35.1
3888,10027,98.3
15422,5318,96.7
3898,1945,52.4
13910,18881,71.1
9144,3318,54.3
19935,16970,75.0
1940,5399,93.6
7518,3257,42.5
10537,6786,61.6
17811,16019,75.4
4553,16203,71.5
19512,5233,45.1
70,19,11.5
2829,5995,68.9
113,14762,84.7
10481,13898,8.9
7138,4977,93.7
5428,12164,46.4
16189,3864,75.6
12920,7889,59.6
2320,3192,7.0
15586,17523,98.6
6987,4272,15.6
5443,3362,98.8
10000,6672,14.6
19944,18929,59.7
7170,11004,26.9
19409,17121,85.4
19739,2251,21.1
7925,17405,37.3
9760,560,58.0
13053,9240,88.4
15250,10822,46.1
16134,1015,30.3
8903,3723,26.6
6731,19934,22.7
6826,7681,13.7
1959,15447,87.9
11416,15418,26.9
10444,12685,83.3
14749,10058,34.4
6294,3597,84.5
7219,3469,16.7
13871,12005,21.9
11201,11633,7.7
18834,12954,21.5
9773,2457,30.3
16154,12544,74.4
15252,11508,32.8
3453,7821,40.1
15055,8025,97.2
12469,732,55.5
13365,3992,18.5
16345,15542,5.6
13650,18389,20.9
15710,14075,16.4
8372,16574,41.0
17590,8223,44.4
12578,10253,88.8
4978,14633,54.4
7436,17686,24.7
1343,9941,82.3
10520,17436,85.8
8492,16692,98.2
2014,19286,27.9
16502,17829,48.3
1195,11173,44.4
2984,13025,91.2
7465,16244,42.3
9915,4546,36.3
1041,11645,57.6
13504,16146,47.1
15589,15621,98.7
17746,13040,20.6
1211,14814,10.0
2303,3931,52.7
3759,4262,8.7
13552,3610,59.3
2623,14627,9.1
16437,18329,27.3
7361,5363,20.2
19597,7457,55.8
19832,4187,22.4
18394,16960,42.5
15815,15570,44.2
18189,5586,73.0
9729,3376,88.7
3169,8952,56.7
6552,16181,69.3
14389,15003,58.7
8636,19868,34.4
15916,506,93.1
11383,16233,8.4
1207,15236,50.5
12206,14733,63.2
15488,16197,20.5
9339,4258,69.6
11572,768,30.3
13812,1844,64.2
7920,8097,91.1
14451,1509,37.5
15351,1567,31.6
11754,5957,66.3
12100,14312,21.4
9697,8620,28.9
12128,11014,67.7
9541,2249,93.5
6592,5433,57.6
8076,1094,52.5
15301,13746,80.0
5325,17725,100.0
7915,6825,7.1
18658,14428,58.1
17021,17546,73.6
9053,7397,34.6
18988,18348,49.2
609,4248,86.6
16852,2342,13.1
3447,15282,91.4
18043,2675,63.3
2797,15824,36.2
19265,9418,25.9
7742,13704,37.2
8782,13722,87.9
5435,7637,23.0
15444,16866,27.5
5258,19669,70.2
8379,17423,13.7
1815,14566,9.8
15135,5488,37.7
17287,4571,31.8
3983,16069,87.5
7975,9080,24.3
17216,16436,67.0
424,7937,96.7
8484,2936,80.9
9359,14037,11.8
15534,14685,69.7
13684,10292,59.4
9217,16079,23.2
13610,19670,96.3
5917,7398,28.2
572,6325,32.1
14016,16518,84.1
9708,15558,59.6
4053,8169,95.4
14486,19777,17.4
1035,11025,53.0
4774,10381,74.2
3491,18023,55.9
19309,18721,46.0
18890,15943,14.8
8670,15845,75.3
9548,2158,20.3
1857,3177,70.4
14905,14664,5.6
7997,14035,13.4
1970,6106,25.0
15988,4741,88.0
441,8962,97.4
13120,14866,25.6
15057,11311,27.1
10764,18294,90.4
8538,6458,23.9
9780,13938,84.7
8352,10207,31.2
2897,875,59.5
12741,5001,7.7
3435,13940,80.2
9262,7734,40.2
3488,11502,44.8
9714,19158,11.0
18362,3831,27.6
7387,18728,92.1
709,7485,47.4
6190,3828,16.6
6224,5374,18.2
1647,73,94.0
302,6917,12.9
11365,19028,20.8
10657,18816,81.0
37,3955,61.7
6071,1431,17.8
1267,9100,54.9
15984,18708,61.9
266,6016,70.7
487,17872,13.0
17477,5188,32.3
15138,887,82.9
2620,4000,81.7
15748,291,90.4
19354,8672,50.1
2020,10588,60.7
17731,8766,90.1
11255,5353,94.7
16914,14898,26.6
13118,2538,46.1
9154,12691,98.0
8154,4506,16.6
14238,4149,71.4
11849,2747,79.5
11436,5131,84.2
7274,10469,57.0
8498,13566,11.8
18491,12028,88.7
2456,4022,88.1
5893,743,52.9
17992,11843,73.3
9366,6210,16.3
2635,504,85.5
7739,2564,12.1
1597,14087,17.4
9938,14397,24.5
16488,11372,55.9
8353,17679,31.1
3941,2345,36.5
18838,8548,16.5
13894,18549,10.9
9294,2808,49.5
15121,10217,66.5
17625,7063,31.4
3954,1253,51.0
13259,9570,53.5
4328,1147,39.4
18476,6801,95.3
3384,16001,26.1
6597,8684,22.3
5506,17319,39.1
3867,453,32.5
3552,14139,44.5
10314,2055,70.7
13085,8613,61.0
7947,13413,23.3
1081,17019,30.3
14200,4955,60.6
1426,9799,91.5
11739,18323,54.4
9441,10511,70.6
5703,12779,83.5
1583,9373,98.4
5615,8209,49.2
2141,3526,81.0
16116,18307,17.0
7122,13208,16.6
7227,5291,10.3
13735,6557,18.3
13239,14771,20.6
7122,12715,35.5
5400,1546,52.2
2821,11139,23.4
7223,7615,78.0
10888,12534,89.6
10157,7798,93.2
14961,17418,52.9
12599,4885,16.0
16658,19209,56.0
14056,1286,82.7
7594,7989,32.8
3721,15431,81.7
10666,8846,72.2
16757,12702,20.0
14986,9331,67.2
3392,143,62.6
4191,10503,86.8
19831,8488,10.8
12811,10430,8.3
5785,11974,52.6
10815,6090,36.1
14241,2332,57.6
9312,1248,56.4
14001,18601,49.9
16050,11164,44.4
19341,12055,24.1
11395,3231,57.1
4944,13609,89.7
10759,6865,28.4
2719,3075,93.6
6243,7313,74.3
15539,11274,71.6
12820,938,70.7
853,5945,53.5
7989,11434,78.2
8391,19190,44.6
12126,4609,19.3
3617,7649,7.5
11202,19501,97.7
5894,5051,57.9
10819,6838,34.4
9237,7681,77.8
7499,7265,92.0
18786,14069,79.5
12119,5180,43.3
3626,10870,90.1
4949,1814,67.0
2623,6150,75.3
5966,8981,69.2
5554,10748,74.1
3876,6585,57.8
18342,1798,65.9
1625,10973,45.6
19994,17693,24.6
1894,4612,71.8
3555,7127,32.1
7975,11340,54.6
4105,10232,53.5
6,10110,85.8
15430,16713,54.7
8896,1229,60.4
447,3776,69.2
18162,18153,88.8
8227,16382,19.0
545,17186,27.4
5232,5222,74.3
15756,3032,85.9
3809,17477,95.5
13733,16736,15.1
16553,5686,99.3
7586,600,49.1
7576,16900,75.8
9148,13446,30.7
8805,19209,92.4
14509,16523,7.1
6972,1662,21.3
7332,9206,68.7
9034,9455,32.5
6143,15018,49.1
6020,11519,42.2
17729,15144,10.7
5959,9538,70.3
12651,17572,41.5
9101,9279,63.0
9573,18643,11.2
12963,7304,48.4
12670,3812,52.0
31,11063,46.4
10680,10948,57.0
7958,17566,53.9
10974,8729,65.8
529,13120,89.8
14530,13603,17.5
19179,116,30.8
15195,2097,78.4
14721,14144,86.3
11308,5560,32.7
15060,3829,46.0
9084,5319,73.3
3578,13451,84.7
7350,14687,25.9
6501,3575,89.5
11863,14692,46.5
2607,12488,58.6
14266,15005,75.8
12069,13545,54.2
12155,10097,65.0
8934,18382,13.3
4989,4359,32.2
1654,15186,77.1
16756,7596,62.5
12821,11857,72.5
15234,3319,25.3
1599,15236,86.3
1464,5899,90.6
360,6533,47.2
11988,14109,52.2
11868,3386,30.3
12398,16845,46.4
9797,2144,39.1
10612,18356,15.9
7546,5213,61.0
12652,11790,34.1
4289,12306,68.2
8324,5500,66.9
2778,2735,93.0
7470,15404,58.8
3888,14668,90.7
14026,9037,98.9
86,19237,77.6
19579,11461,48.4
10187,15266,83.3
4162,17295,48.7
8712,5312,36.2
5477,13508,54.6
13574,19883,70.6
15453,17189,54.0
3548,8677,16.4
18966,19930,47.6
2030,19090,91.0
11208,19678,19.6
15572,19837,72.7
12251,15213,78.8
5877,7605,10.5
8704,8876,31.9
13204,17655,68.0
19879,2701,57.4
10815,2979,87.5
13268,4544,58.8
13152,10407,12.4
1005,12472,39.7
1941,8459,16.6
