from,to,distance
971,1166,81.7
4608,1252,82.9
9686,2065,77.4
5073,2682,34.2
8895,1021,16.4
3580,6049,50.4
1880,647,94.5
3225,7318,38.3
7837,2063,54.3
3954,3437,67.6
4397,1714,80.4
887,2448,7.4
8053,9833,34.4
5734,7178,62.3
2082,5818,97.2
3705,9071,65.3
7035,5189,45.0
4252,1158,19.5
8045,266,74.8
3621,9161,71.4
6547,2922,68.3
2243,6874,87.3
1731,3446,72.0
2733,3859,22.6
9729,4969,85.1
2545,4331,79.4
9703,5097,65.0
986,5812,43.0
6811,4347,81.0
5915,2181,86.4
7540,8700,84.9
655,9585,29.1
9045,9233,57.0
2706,9020,70.6
6521,5437,93.1
3690,312,83.2
5834,4693,7.5
2639,4421,55.5
8005,1433,68.1
1336,6315,45.6
342,2871,36.5
4876,8946,36.5
1939,6182,73.4
5363,1060,65.8
5787,3436,72.9
5568,6171,94.3
453,5718,89.6
2749,7087,41.9
287,2247,63.5
3853,2490,12.8
18,7521,62.9
9562,4091,33.1
2257,3078,57.7
1972,8122,100.0
4685,6700,50.7
4543,375,61.4
8256,846,86.7
7088,5732,72.8
9632,281,50.5
8671,638,49.8
7237,2866,95.5
7540,5909,42.0
8756,2873,97.8
2398,9080,62.9
4916,4350,46.9
8433,1215,72.6
4383,3505,46.1
3465,3675,39.8
3388,3915,82.8
7962,3305,70.5
7754,2962,40.3
6981,3454,12.1
5818,9236,28.5
639,8778,78.0
9501,3047,69.9
9789,8403,10.2
7142,9147,13.0
1460,5346,11.6
2858,2608,91.9
5265,2992,71.1
9105,6718,96.8
2445,8385,51.9
182,1939,57.9
8562,7098,83.4
3335,3380,93.6
898,3765,56.0
4107,8970,61.1
1315,216,31.5
3799,3033,83.1
5152,4852,87.7
3146,3011,11.0
2885,8163,73.6
2724,1318,37.6
5544,3907,58.4
6293,9798,65.9
4472,5974,61.4
1306,7654,47.8
2048,6101,75.8
6586,8813,12.6
7123,1724,72.8
9133,3527,86.1
5846,2096,43.4
9265,5768,9.9
4888,8665,33.8
2282,1168,39.5
7528,1280,84.1
1487,6528,40.3
6786,8519,34.7
4544,6333,90.9
3960,303,75.0
7108,9800,15.5
9532,6306,44.1
4178,1650,32.4
9859,5980,68.2
2365,1188,21.2
9378,2238,14.0
2239,9046,20.3
9820,8417,8.9
7222,5814,31.6
2119,3436,41.4
5987,1609,23.6
9878,7807,94.5
2311,889,91.5
3741,3478,77.5
5898,3171,17.9
7733,3333,69.9
9150,9908,83.5
2221,9514,77.8
5606,1837,31.8
8094,2229,39.8
1182,9187,39.9
5646,9057,99.4
2807,5553,84.9
6553,6161,26.0
6599,2087,71.1
7766,2806,87.5
6576,9838,63.2
6019,3564,91.1
2529,5805,71.9
6298,2561,77.3
6773,87,35.7
2448,2717,22.8
6083,8651,92.7
5064,5453,77.3
1213,1100,47.1
1965,7861,59.5
3694,5318,16.5
3566,289,17.1
2277,663,13.2
8847,7741,73.7
1121,2662,66.0
4760,9212,61.8
9913,991,84.5
4792,7009,99.1
2920,6770,62.0
714,6413,80.9
6780,5963,39.2
4152,6811,23.6
9515,4647,42.6
6849,5701,34.8
8357,2302,80.1
575,319,26.2
4574,8270,29.4
4195,1645,46.4
7531,6858,60.7
3354,6158,8.4
8861,8311,18.6
263,7138,47.1
7565,4302,89.7
1966,293,51.4
4117,7741,98.3
4133,1849,40.6
27,8988,21.3
8318,5383,43.2
1709,9252,24.3
6810,3601,60.6
8998,7240,82.1
853,8097,33.1
882,9211,90.3
3750,1757,60.0
103,3144,19.6
5626,4623,36.3
5045,2575,65.1
8825,6242,11.0
994,7893,6.3
2347,5802,87.5
8297,8950,40.4
8384,4344,70.0
6724,4432,21.2
6300,4882,59.0
5910,1022,90.8
830,9862,97.2
4795,7442,55.3
3307,4064,69.3
6176,5544,64.5
730,8927,42.5
6235,1332,52.1
6979,4261,6.6
4064,6693,98.9
5449,7605,15.7
7604,6809,21.7
7372,8465,59.5
7487,6192,53.5
8733,3816,63.4
5533,8270,6.9
7899,3636,87.1
5889,480,19.5
8614,800,85.0
5576,9879,34.2
9838,7893,59.2
2542,5310,79.0
320,7736,82.5
1358,3650,65.8
2902,8050,92.6
7419,9801,65.6
5271,1709,14.7
7225,7080,6.7
6101,4732,96.0
366,8359,95.5
1391,8593,30.0
8415,4219,48.6
7832,9771,74.6
9152,9332,99.0
5071,9425,68.9
5904,1408,77.1
4632,6350,72.8
7721,568,28.6
5952,7545,66.0
3689,1777,85.1
5744,6404,56.6
4695,5556,10.5
1180,4069,46.8
3235,6562,43.3
201,1917,45.3
7445,6161,25.6
3861,4670,22.0
5833,7966,72.9
310,1014,8.1
2899,7182,87.6
7239,5744,43.6
7678,3147,39.6
2271,6365,94.2
6181,5753,15.6
9735,2649,24.4
3312,5327,37.6
8231,262,54.3
815,3953,79.6
3927,1995,72.5
1205,3469,66.4
3223,7005,28.0
3264,8935,82.8
4068,12,11.0
5066,9752,27.8
7613,5952,52.4
8974,4525,51.0
1434,8384,8.0
9523,1013,52.6
8565,3137,57.8
6274,3673,84.4
2436,3628,22.9
8920,2386,20.6
9981,2436,54.5
6918,136,84.6
4188,9126,55.1
8960,2580,29.4
917,7992,72.2
6107,7398,60.5
5113,4328,43.6
9446,7635,90.6
9458,5655,19.8
1591,3951,17.8
5692,804,12.9
5033,7074,81.2
5498,9995,99.2
992,463,31.1
4922,9375,85.1
217,7397,37.3
7662,211,84.1
3761,3590,87.3
730,5058,18.7
2745,7246,97.5
8752,6249,42.3
6224,8261,48.5
8731,4401,20.6
4617,4214,95.2
8090,5286,91.6
427,4205,40.6
8119,4441,12.4
4283,7077,56.1
6222,8987,71.8
3923,2338,83.8
8663,9281,99.0
8046,9041,39.2
4012,9237,81.3
113,5820,40.6
7834,2195,28.5
338,1012,13.0
6381,2800,64.7
9204,1773,6.4
3998,7952,30.6
8096,344,30.8
9807,7285,34.9
5164,6889,97.0
4298,5005,70.0
8810,1896,82.8
9655,6722,33.3
7786,2105,54.5
477,1623,71.7
7192,3997,44.8
2197,659,84.2
5449,8977,39.8
6212,9829,70.7
3043,2512,93.3
4247,9993,5.8
2175,5036,98.1
1502,2036,19.1
5580,8314,67.4
2083,8383,65.1
2575,8177,59.4
3900,8878,22.2
7415,9059,34.1
7868,2235,97.0
7343,760,26.0
3087,2984,65.1
5469,4233,66.9
9997,4752,47.5
7700,7300,72.9
116,603,25.3
6456,8681,30.9
8790,3877,7.1
1239,7467,92.3
5385,5579,48.4
3290,2662,62.3
7963,2842,9.3
432,2224,18.2
6350,1700,65.9
864,4232,93.6
494,9684,99.5
2920,4458,54.8
5895,2931,59.3
8717,8118,25.8
7212,2808,82.8
6496,2007,76.6
8864,8600,26.8
6007,6415,20.2
2432,4063,68.5
6862,4876,63.3
9854,1528,69.6
5502,9828,60.2
7733,1509,46.4
8240,3821,87.6
3464,2943,69.6
1284,5485,18.7
7846,2005,99.0
9696,8085,71.5
399,6578,93.6
6997,8781,6.2
2811,6167,12.8
2741,8658,90.8
731,2706,46.0
6313,1754,8.0
3748,772,18.1
7544,7919,57.6
5283,39,86.7
8048,6005,35.7
8322,6214,27.3
8403,166,33.2
527,5541,65.8
2791,1109,47.9
7468,1660,46.8
2463,1494,87.4
4106,1291,39.9
3037,7416,89.9
3853,556,37.9
9210,8148,53.0
4544,4933,35.3
7721,4885,26.8
6882,5869,45.8
3585,4462,37.8
428,1032,28.9
6155,8360,85.8
8357,3801,62.1
6232,7221,95.1
2077,2123,63.8
7355,6643,38.4
7350,6936,97.1
9750,7174,62.6
5142,5580,7.4
9484,1128,9.3
2864,712,25.3
8420,4373,14.0
9632,1515,80.5
7183,9398,37.3
8446,3614,28.3
8098,8117,33.0
8089,4393,34.9
7470,9704,83.8
6265,1727,51.4
2394,2036,86.5
5554,7545,70.7
9659,8686,66.4
4635,158,55.0
2082,7958,91.1
4700,8875,31.8
5950,9469,12.4
7240,8334,61.2
680,5682,8.7
8827,9876,96.8
5229,3105,84.3
1592,2407,82.7
1147,1499,49.9
139,1392,33.2
410,6746,7.4
6525,6573,5.1
5609,6157,70.5
7678,2180,83.5
1986,3928,62.8
4674,4177,40.0
9483,181,62.0
2561,1688,26.6
4522,3017,68.8
2988,6151,6.4
9069,4525,18.2
3974,8096,66.2
9899,2409,29.2
980,2301,94.4
8635,399,23.3
1660,7565,54.7
5629,3754,79.4
8208,7662,48.7
7511,6411,82.6
5565,3016,6.7
1777,1070,55.2
5222,4381,41.4
625,8582,22.5
363,5382,17.5
8436,1125,12.7
7848,121,34.6
6367,3383,29.6
9106,9920,85.2
4358,5331,72.0
3368,7911,40.2
8986,882,24.2
8519,4213,37.2
3519,8296,44.9
4358,7470,82.4
3823,7122,48.0
148,6680,43.2
2951,2520,81.6
7026,6862,17.8
6490,5056,70.0
457,730,84.7
9181,2403,6.8
5393,1226,43.9
9574,1176,56.5
1826,700,28.1
8509,5763,64.8
6632,8060,82.1
1813,5352,81.0
6419,7644,59.3
3422,4909,24.3
8429,1412,34.8
2535,6135,82.2
9619,5325,57.3
5668,7925,96.8
6472,7453,88.7
3549,8736,80.5
8460,6810,27.9
2556,9944,30.1
4313,1580,48.3
9070,8435,71.9
2255,666,27.0
8320,1110,9.5
8385,4359,77.6
1673,8344,46.7
5812,1106,16.2
6327,3218,69.5
3513,8348,6.9
8269,5803,77.8
5990,7872,97.1
9256,3414,57.2
1094,6476,42.1
8078,1878,16.4
6599,656,45.1
278,4929,61.9
2536,2150,50.6
2452,9439,87.3
5808,9800,6.9
9533,9711,95.4
6706,7129,87.2
5540,4675,68.2
7403,2035,48.1
9582,8768,95.8
2319,3374,17.7
7337,2467,96.6
4971,5251,7.0
7809,9690,9.6
8340,5,80.2
3385,9834,31.3
2031,2766,68.9
2059,161,62.4
9369,4823,48.0
8083,1038,15.7
4664,7572,73.2
6996,2843,57.0
3013,5052,26.4
8420,7117,16.4
9905,5041,69.2
1020,7050,23.1
2262,6235,38.6
5643,3367,87.7
4816,3959,65.0
4026,2731,91.2
1569,6502,97.4
4205,4667,80.7
627,3934,28.6
114,5738,19.7
79,5495,46.3
8666,5445,29.0
7421,7739,50.9
2366,9388,15.7
7908,3653,27.3
915,8077,19.6
5692,6478,56.3
7401,186,29.4
2361,4374,48.5
9810,345,25.3
9277,2989,44.9
7008,2753,75.9
1241,1726,59.5
2819,6598,25.9
3968,5143,28.3
4010,8947,52.9
739,1814,72.0
3066,5762,22.8
2120,3471,93.5
6579,1030,43.5
536,9887,36.4
1191,7430,16.8
1966,6100,32.6
8254,3742,97.4
4927,1168,53.7
509,1295,7.3
5825,3926,46.3
5025,5998,82.3
4741,1286,69.2
2500,3835,79.3
2318,6399,41.8
8515,3818,32.8
8407,8683,51.1
5207,5194,5.4
2712,655,80.8
7220,935,38.6
4495,2583,88.4
3142,8463,93.1
4791,695,32.1
5577,5756,52.1
7193,5169,35.2
4927,7325,56.3
7148,5768,37.1
6021,5356,30.6
1431,6089,16.8
7175,2933,91.2
5650,9025,58.6
6971,4533,87.4
228,5831,62.4
3301,5062,24.0
5590,4292,66.1
6079,1017,73.7
6597,8890,72.4
8107,9347,21.1
4388,9003,26.4
7664,7116,91.7
2822,6576,80.2
2413,3788,19.2
1266,3425,29.3
3493,8049,13.1
4100,6694,90.5
8972,4909,44.0
3885,9718,93.0
639,6315,14.7
8888,3801,97.8
9362,3787,18.7
6590,3436,50.8
9366,9423,45.3
8856,6802,87.4
3792,9428,73.9
979,8262,56.8
579,1041,44.6
4969,8387,53.6
3172,3334,17.6
1019,5223,57.4
3351,9124,90.5
2331,3737,35.8
142,1255,38.8
7111,1279,24.6
4048,5986,45.6
1218,8745,11.3
790,1515,78.8
51,1802,53.2
182,7559,40.9
7618,3448,75.6
9963,1712,9.3
1062,4782,93.5
9765,7445,21.4
1966,9852,11.1
9039,6941,57.3
3622,2932,8.4
9915,3823,71.9
9655,9859,79.4
8620,3009,86.1
5105,7048,24.8
4106,6798,86.2
3304,1756,20.4
621,8205,59.2
3732,4363,79.0
7898,6469,7.7
250,2704,83.3
2723,2295,13.0
2884,9205,8.5
773,8470,88.5
7960,6864,20.1
7945,2169,32.0
6190,4322,81.6
9658,6385,29.5
8019,2449,22.3
9685,651,94.0
1246,7984,23.0
7638,3747,41.2
5487,9213,37.6
6655,9293,75.1
6191,5112,31.5
726,9641,45.6
6285,5629,29.4
4009,1124,17.2
4367,4317,63.0
6913,4703,79.8
6927,4531,73.5
7461,5782,75.3
8083,5497,73.1
6254,3618,78.9
8902,8958,5.4
8365,2403,72.8
7690,8427,15.5
3739,1525,69.7
5389,710,26.4
3186,2605,11.0
9539,7853,68.7
7366,2240,14.9
7589,9837,77.1
3164,7380,5.8
2283,4398,91.8
3855,5689,74.5
5699,1125,25.6
5749,5982,40.1
3183,2357,55.3
9666,1817,20.0
8893,9423,41.8
7749,8626,10.4
5546,9824,14.5
8921,9053,34.1
6497,5288,70.7
5935,9930,14.5
4750,6852,67.3
3261,5978,11.2
6865,7553,73.4
37,2764,27.6
141,6615,56.1
2918,9590,6.7
1602,2918,58.6
1713,2175,20.3
7736,5384,49.1
2843,5798,50.5
3531,4799,87.1
13,9417,69.7
6559,9384,8.7
2487,9261,54.7
7998,464,17.2
8539,668,7.1
8413,5198,30.8
8488,7985,27.4
2302,8197,93.5
4402,4097,82.3
8610,1443,53.3
3933,847,57.0
384,3750,66.0
5134,2903,72.4
3027,1731,30.2
8795,7408,18.5
7916,6803,98.2
5903,2287,94.1
8535,4485,8.7
6416,9589,87.8
7272,8739,36.8
5750,9677,19.2
3340,5706,84.9
7170,4599,64.9
9986,3802,57.9
5041,5011,99.9
5551,1751,92.9
5930,3153,78.7
6782,5398,31.0
1542,6145,34.5
9477,4757,23.6
6354,6873,84.2
8990,4298,72.2
8802,3039,58.7
683,9640,43.3
262,7697,48.5
8667,7247,43.0
2318,8705,37.6
1139,581,41.5
1818,4096,82.7
8150,7000,82.7
4823,6368,46.8
8789,4695,54.5
7224,318,18.5
2574,350,37.9
9774,8471,61.0
6805,7389,47.3
7131,6300,41.4
2841,9015,21.0
5433,7622,29.5
5057,2619,28.2
6381,7353,52.0
5808,2728,95.4
2517,6256,74.8
9836,1469,36.8
4045,4028,78.4
4745,3523,74.1
1116,514,90.9
8326,6053,27.0
876,5971,64.4
2245,6498,17.6
8719,178,14.8
6898,4885,34.4
4689,6442,66.3
8910,8896,77.9
1658,4862,94.9
3212,897,35.4
1943,1618,62.9
8536,9680,49.9
5855,9206,49.2
382,739,25.4
3520,7803,47.3
4804,9106,94.3
7561,6051,57.7
3281,5791,61.7
3536,8935,94.4
6544,25,5.0
2995,8227,28.4
2197,1753,21.5
1663,2676,88.1
1447,6056,75.2
7614,13,14.7
1784,7305,44.6
1026,3815,80.2
5207,4812,20.9
9657,7809,62.6
9246,1446,17.1
4656,4017,85.8
9905,2288,81.5
4126,2090,21.7
959,5280,39.1
9735,5010,17.4
7240,9445,54.0
3441,2695,97.5
8167,9195,14.7
3021,9513,40.9
8125,2101,16.3
7134,2659,57.3
2374,2717,73.1
4449,5808,46.3
7442,8600,89.1
8451,3226,11.6
264,7580,60.9
5770,4668,35.1
504,4920,85.7
436,2745,48.0
1993,1883,64.1
5086,2661,92.5
2031,7310,89.3
8657,4668,87.0
4218,6497,36.5
2598,7406,56.7
2081,1201,5.9
8936,9930,72.2
1526,7978,55.0
9788,4322,59.9
8030,9826,17.5
8436,1129,80.1
8668,5518,57.7
6705,6523,68.3
6574,217,19.0
7325,2712,85.5
8752,3007,64.0
374,1627,39.4
8488,4115,5.6
7992,714,72.5
4455,9350,39.1
1751,4745,35.4
7119,4520,54.8
7783,4441,54.6
6996,3481,15.4
9300,8160,61.4
6275,8622,99.3
4187,2710,38.8
6511,7087,13.0
1446,589,81.2
7437,652,75.7
5427,2235,72.9
6140,5340,63.2
7154,7960,92.6
1021,6849,97.3
9132,9827,82.0
7391,6061,43.7
8053,9546,10.5
1499,2981,33.2
9852,6629,29.7
3337,9131,44.8
2131,4664,83.8
3616,9254,11.1
7653,6388,96.4
6808,7825,58.7
9930,5106,38.8
2881,5194,97.2
8663,374,89.2
3421,71,53.0
8863,5295,50.9
9628,4809,83.4
1619,9851,78.0
7718,5864,48.5
5124,415,68.0
1311,6256,53.2
1018,3390,99.5
3320,8704,16.6
9081,7159,85.6
2343,893,75.0
4118,2024,40.1
3739,548,86.2
6522,5593,73.1
8165,8518,70.7
4203,2280,63.8
5539,1632,31.3
5619,9452,36.3
1470,156,45.8
4301,9015,68.5
5500,2354,81.2
7643,7834,44.5
7644,2296,36.5
4184,6009,5.3
9263,436,67.3
6045,1162,13.3
1073,952,93.4
5891,393,55.5
3348,4214,43.7
6556,3972,15.5
4417,4519,66.6
6530,207,34.8
5159,6265,94.5
3287,4059,77.1
527,4936,85.2
1515,1743,61.6
9316,285,72.0
3374,8292,14.3
1585,1046,15.8
8370,3791,30.4
8612,4147,92.7
6853,9817,54.7
4673,1569,70.4
3539,1453,37.1
2710,5769,75.7
2019,132,75.7
4520,4603,50.6
9591,5966,27.9
6574,3149,34.5
6767,1146,64.0
7532,1161,92.6
4149,7462,8.0
420,6211,73.3
3440,6380,19.3
4859,5216,30.1
6244,322,23.4
3876,6887,53.5
270,7788,90.9
3667,4268,24.0
8725,2217,9.8
7539,8446,72.9
2508,1075,89.1
1946,9177,43.9
5887,5514,33.1
1536,6743,96.3
4672,4998,41.2
7454,387,89.4
886,9804,60.6
7330,3721,61.9
1779,1624,39.3
1792,7061,47.8
5248,5502,60.9
1861,5604,9.2
8808,4059,7.5
2894,9747,92.7
8620,1192,23.5
6960,6309,11.3
5713,6576,16.8
3848,6329,12.6
5433,1327,80.3
3689,2584,80.1
2075,9199,61.9
6898,2223,27.1
3207,9374,9.0
9655,1616,17.5
9973,6522,92.8
2690,9651,5.9
5060,2968,30.9
9155,3211,71.2
8225,8218,58.2
4300,4619,77.3
586,5755,82.4
6330,521,29.0
5889,4691,74.3
5648,2553,61.1
9465,7068,12.1
3968,8423,16.4
5591,9091,37.2
1695,5661,53.3
3018,5522,58.6
2803,3163,96.6
1778,3848,82.3
182,7097,95.8
546,3612,29.4
560,3697,87.6
7571,6426,14.3
1853,8330,32.5
7858,9013,71.4
8331,3124,15.0
6829,3540,99.6
8253,8733,48.7
4280,7072,37.4
7232,4274,95.6
4837,2887,47.0
2543,6964,78.3
308,3459,44.2
6519,1561,14.2
5598,657,55.2
1742,7998,57.1
2063,2857,30.1
7142,8842,33.1
4193,4873,28.6
9120,8284,69.2
9350,3903,63.0
371,9419,88.2
6795,1684,14.5
8376,5806,8.0
2236,3801,18.9
11,1255,51.8
2717,9113,15.7
862,1746,27.1
627,4625,30.9
3108,8861,98.0
5756,8157,22.2
8725,3124,13.2
9711,7320,65.7
841,3120,54.3
9015,9067,33.8
7949,1163,92.1
370,5837,23.2
7361,1583,9.4
6059,1104,62.8
7095,3610,43.5
1852,4767,70.9
323,6619,100.0
2736,1447,65.1
4407,7222,45.1
5083,9132,42.0
8472,7259,84.4
2922,6190,6.8
1463,8910,6.1
9420,3124,32.1
4758,909,40.1
5578,6012,95.7
7666,4451,30.3
8093,6323,43.0
6000,9319,20.1
6012,9038,17.1
7422,8264,58.1
9459,3327,97.9
8135,4399,10.1
7471,5548,44.3
6442,3356,28.4
5341,8673,51.7
9770,1008,98.0
2519,7582,56.4
1060,2266,70.3
5135,350,67.8
4478,3708,87.0
7569,8340,93.9
8412,4266,54.7
5303,3709,41.2
8123,4094,96.4
4627,9759,6.7
17,1923,55.5
5494,6880,12.2
3380,2037,6.3
7291,1161,31.3
3922,2654,37.9
3964,2207,43.8
6095,50,47.2
9347,3827,22.4
9570,6013,43.2
4072,2149,57.2
1676,2191,74.6
6977,4311,29.8
3719,8890,53.3
5972,4661,39.8
3152,1360,47.4
2941,7198,57.0
1639,412,91.5
3972,5560,30.4
8483,6457,73.2
7920,5252,74.9
277,8016,27.4
3496,3539,39.5
9577,4523,32.6
810,3878,85.2
5255,207,71.5
5993,5571,66.8
6753,4228,92.1
7543,1727,93.9
1067,9322,11.3
3109,1657,63.6
1094,577,59.9
9414,3045,14.0
7102,5266,30.0
6698,3894,20.3
8704,160,79.1
8322,8078,9.6
9868,4552,72.2
5006,5536,56.2
7379,6440,88.8
4125,9339,11.2
6510,5216,56.1
6690,2561,15.2
9422,8486,92.0
4700,8602,64.8
7426,3805,65.5
6795,8271,42.1
3250,4048,12.6
5251,9253,21.0
8602,835,64.9
4103,8533,90.4
5296,1668,7.4
4024,6967,45.3
7633,3149,69.3
6782,7029,30.7
1803,214,67.3
8422,3815,94.8
7795,2333,35.6
3194,9326,81.4
3771,3188,68.0
2309,412,21.3
4800,3028,94.7
2642,1218,49.0
7437,9921,92.2
2470,4416,55.0
6480,9100,27.0
9806,1920,31.5
8589,4992,28.9
5079,1633,43.8
4018,8902,5.2
7219,5256,6.6
5012,5111,6.7
8218,3857,8.4
7804,1088,56.7
9643,6099,30.3
8912,6636,67.9
4338,6724,91.8
6063,3682,74.9
5169,3681,81.6
9340,776,12.0
4026,8654,85.3
4644,5599,43.4
4455,2376,90.9
3495,1229,73.9
6517,4830,61.6
4545,3969,10.1
7668,1507,5.3
572,4587,30.6
3519,2312,83.9
9611,9788,69.9
2167,8222,51.6
1204,3201,7.9
6913,4456,95.1
499,7293,7.9
5471,5500,69.4
6010,1739,68.4
4619,928,97.0
4069,5421,87.9
4167,7973,9.6
8270,3424,14.1
4774,3160,19.8
4891,4468,80.5
6533,1429,68.2
3732,2441,64.4
8276,9798,40.1
9565,3717,56.5
3776,1774,15.0
6314,2348,16.2
8464,4499,62.1
4162,2230,69.1
3319,1816,97.6
3988,306,37.0
9632,816,11.6
4881,5656,24.4
5566,2764,51.5
827,3158,35.1
4958,3596,84.4
5256,5408,97.9
9714,5071,77.6
4268,7376,59.4
8573,6857,75.3
6582,1114,7.6
1907,713,93.6
3969,4968,99.1
4947,6380,93.1
2130,633,66.7
1677,8606,89.7
3907,4898,17.8
6683,4922,25.0
2977,3089,38.9
1467,7932,32.7
3625,7574,66.4
958,3791,95.8
4190,8298,21.6
4164,413,45.5
330,6850,55.6
909,33,85.6
8321,7987,26.7
8927,4201,85.8
8315,215,46.2
2134,5639,59.8
2843,9595,65.2
4052,363,13.4
1490,371,78.0
2671,9437,20.0
8722,196,61.9
308,3643,86.9
2386,4826,25.3
3922,3323,84.4
2752,93,53.8
7752,2336,83.3
1719,627,67.3
9539,5431,40.6
1448,7254,66.0
6603,5873,68.2
4356,3038,22.5
411,1302,44.1
9147,8919,54.7
9988,4175,88.8
8062,7441,84.6
8884,4425,92.7
7090,2922,64.7
6423,4201,88.2
2537,5996,33.1
4175,8294,20.1
6644,5163,32.3
1774,3108,67.0
5595,8696,76.6
9136,4364,7.6
5879,4270,32.6
269,419,94.0
334,623,49.2
633,417,6.9
5319,4759,74.5
3039,9104,98.3
6346,3114,30.5
91,9978,40.1
6752,7389,27.3
9517,3715,34.7
3777,929,65.4
4747,5136,77.6
6701,2366,6.0
4084,6611,5.4
9861,7797,41.4
2221,8173,88.9
2450,1121,18.0
909,6585,11.2
9844,3033,7.2
7719,8560,89.7
9012,7734,90.2
6397,5530,32.1
7030,173,21.7
2872,8462,34.2
8583,6167,66.1
6246,3369,8.2
5304,1005,41.3
364,1504,97.2
7423,2157,7.6
7050,7665,47.1
2855,4206,92.7
5103,6180,40.9
9653,7004,20.8
9074,6629,24.6
422,434,25.6
7634,8342,68.7
552,5231,5.1
3874,7725,15.4
4970,3972,64.5
6613,6611,23.7
9608,2873,24.6
7451,5480,11.5
3655,8540,15.0
7336,6927,38.0
4759,3674,12.3
5725,8420,71.9
3829,723,83.5
9228,5216,84.0
8554,6863,84.0
3084,4208,26.0
5828,9106,73.1
5134,6106,68.1
264,1143,40.6
7186,9970,14.1
8897,605,58.5
6898,336,26.7
9522,8509,75.8
9547,6935,76.8
5641,583,45.3
5531,438,43.5
6889,9017,43.9
4740,4133,20.4
5187,6121,39.8
7848,3781,18.2
8490,6607,16.2
6186,2033,75.1
4338,6645,94.2
4854,2112,6.6
8633,9776,62.3
5212,7177,82.4
6286,1936,72.8
4458,8059,80.7
7295,718,80.2
5365,543,56.6
3998,3213,41.6
1633,5036,92.6
3091,8969,53.1
4737,2512,44.5
3510,9367,49.4
2133,2815,65.6
8551,6368,82.5
8465,3775,71.6
4394,5963,54.9
1540,134,77.6
1921,8056,38.4
6451,5054,9.4
476,4403,42.8
3023,5809,88.9
5088,4920,26.3
2983,1399,39.4
9773,6072,35.7
468,5830,20.4
87,3491,79.4
2027,5939,50.8
4871,3764,51.1
7590,152,65.9
8331,2848,48.2
7139,6713,27.1
7528,3635,94.2
6487,9846,60.6
3202,3069,54.1
893,6166,26.5
1944,2938,87.8
7585,7369,64.0
4668,7014,81.9
6891,3589,73.0
5215,6197,54.5
109,5685,73.4
5769,5213,31.8
7008,4613,42.5
1704,2337,98.8
8468,9643,22.2
6884,1658,90.5
5172,7730,51.8
9020,4155,87.1
7716,8283,15.4
1432,1931,49.2
2531,1890,78.8
107,5594,46.2
395,7363,92.7
8601,2251,23.5
3878,4984,89.9
571,7098,83.6
2383,7884,9.5
7618,7094,91.3
7367,9892,84.2
8483,6738,50.4
1082,6912,17.7
3700,8457,93.6
1607,1697,46.3
1040,1336,99.0
6538,8702,11.1
1965,7143,70.8
4846,6651,80.5
5121,8990,88.5
6557,3372,38.5
6704,6620,93.4
3120,3927,84.6
270,3932,30.6
7883,5904,50.8
9105,7481,96.5
5508,3821,34.1
3866,4577,83.4
1792,909,75.4
7040,8667,77.4
6497,3664,61.9
7887,8348,86.4
8055,3046,11.3
5229,3792,80.6
2807,2298,56.3
4547,1353,45.4
7530,360,79.5
4079,8563,8.3
546,6973,23.4
7489,6892,77.5
9467,5657,29.4
4374,810,85.4
8119,4805,38.4
2940,711,87.7
3939,5026,9.7
4124,5001,23.6
9765,2660,36.5
4118,3881,12.2
1469,1477,14.7
611,13,77.1
9979,2188,61.4
963,3778,24.3
8095,2592,5.7
2200,3005,40.7
8538,7242,88.0
704,5661,84.5
2383,4988,38.1
1525,4470,56.8
5949,9324,75.9
2216,9768,21.9
2215,2943,56.3
5648,7886,40.1
3297,2583,16.0
7179,6468,57.0
7376,1811,95.1
1729,74,58.5
2550,4277,47.4
4179,7386,15.7
7358,5117,82.0
4514,3401,52.6
9187,9832,73.7
7025,9228,72.6
1349,2624,82.6
575,1090,8.2
5875,8980,83.0
3636,8026,87.8
2945,2333,51.4
966,6545,20.7
5277,5384,43.2
385,8973,75.4
4437,7163,35.8
9338,323,21.5
5765,820,12.2
3254,6978,30.0
4580,4815,10.8
2890,8273,35.4
7153,1382,68.5
4677,4140,98.7
884,3736,15.2
7733,4108,26.0
5903,7686,63.3
7500,6290,85.3
2393,8935,62.9
4150,845,24.3
6617,3669,85.6
760,9665,59.0
1736,3839,98.8
9970,3603,60.3
6838,5575,69.5
4573,1995,36.4
1259,8438,6.9
4026,697,33.0
1595,1679,56.7
9552,6543,58.0
9642,8363,65.5
1421,7373,67.2
6835,828,95.6
377,9467,93.1
9374,6586,34.1
8533,996,24.1
2893,3839,22.5
7000,9553,83.1
2444,2809,13.3
6408,9716,65.8
5223,4498,89.5
7678,5541,53.6
1388,3773,97.3
3475,883,92.6
6823,2451,15.7
2676,5973,80.0
1042,34,25.1
7198,4115,16.4
8113,8207,79.5
987,7396,51.1
803,6467,76.6
9252,3813,80.7
5888,8663,96.0
4523,791,70.8
9104,2191,81.2
1550,5408,36.6
8731,2866,67.6
1928,8081,72.3
509,4925,17.5
2833,7520,35.8
7454,1909,34.7
2241,6496,26.6
9467,6906,39.0
3326,6579,59.5
1210,9026,15.8
7870,4242,33.0
1725,9108,13.8
9338,3227,91.8
5684,6731,27.1
